Nom,Kata,Kata_Win_Count
Castroviejo_Marcus_Vinicius,Jitte,0
Castroviejo_Marcus_Vinicius,Kanku_Dai,0
Castroviejo_Marcus_Vinicius,Kanku_Sho,0
Castroviejo_Marcus_Vinicius,Kishimoto_No_Kushanku,0
Castroviejo_Marcus_Vinicius,Kousoukun_Dai,0
Castroviejo_Marcus_Vinicius,Kousoukun_Sho,0
Castroviejo_Marcus_Vinicius,Kururunfa,0
Castroviejo_Marcus_Vinicius,Kusanku,0
Castroviejo_Marcus_Vinicius,Kyan_No_Chinto,0
Castroviejo_Marcus_Vinicius,Matsumura_Bassai,0
Castroviejo_Marcus_Vinicius,Nijushiho,0
Castroviejo_Marcus_Vinicius,Nipaipo,0
Castroviejo_Marcus_Vinicius,Ohan,0
Castroviejo_Marcus_Vinicius,Ohan ,0
Castroviejo_Marcus_Vinicius,Ohan_Dai,0
Castroviejo_Marcus_Vinicius,Oyadomari_No_Passai,0
Castroviejo_Marcus_Vinicius,Pachu,0
Castroviejo_Marcus_Vinicius,Paiku,0
Castroviejo_Marcus_Vinicius,Papuren,0
Castroviejo_Marcus_Vinicius,Sansai,0
Castroviejo_Marcus_Vinicius,Seipai,0
Castroviejo_Marcus_Vinicius,Seisan,0
Castroviejo_Marcus_Vinicius,Shisochin,0
Castroviejo_Marcus_Vinicius,Sochin,0
Castroviejo_Marcus_Vinicius,Suparinpei,0
Castroviejo_Marcus_Vinicius,Tomari_Bassai,0
Castroviejo_Marcus_Vinicius,Unshu,0
Castroviejo_Marcus_Vinicius,Unsu,0
Chaffort_Lucas,Anan,0
Chaffort_Lucas,Anan_Dai,1
Chaffort_Lucas,Chatanyara_Kushanku,0
Chaffort_Lucas,Chibana_No_Kushanku,0
Chaffort_Lucas,Enpi,0
Chaffort_Lucas,Gankaku,0
Chaffort_Lucas,Gojushiho_Dai,0
Chaffort_Lucas,Gojushiho_Sho,0
Chaffort_Lucas,Gojushiho__Sho,0
Chaffort_Lucas,Heiku,0
Chaffort_Lucas,Jitte,0
Chaffort_Lucas,Kanku_Dai,0
Chaffort_Lucas,Kanku_Sho,0
Chaffort_Lucas,Kishimoto_No_Kushanku,0
Chaffort_Lucas,Kousoukun_Dai,0
Chaffort_Lucas,Kousoukun_Sho,0
Chaffort_Lucas,Kururunfa,0
Chaffort_Lucas,Kusanku,0
Chaffort_Lucas,Kyan_No_Chinto,0
Chaffort_Lucas,Matsumura_Bassai,0
Chaffort_Lucas,Nijushiho,0
Chaffort_Lucas,Nipaipo,0
Chaffort_Lucas,Ohan,0
Chaffort_Lucas,Ohan ,0
Chaffort_Lucas,Ohan_Dai,0
Chaffort_Lucas,Oyadomari_No_Passai,0
Chaffort_Lucas,Pachu,0
Chaffort_Lucas,Paiku,0
Chaffort_Lucas,Papuren,0
Chaffort_Lucas,Sansai,0
Chaffort_Lucas,Seipai,0
Chaffort_Lucas,Seisan,0
Chaffort_Lucas,Shisochin,0
Chaffort_Lucas,Sochin,0
Chaffort_Lucas,Suparinpei,0
Chaffort_Lucas,Tomari_Bassai,0
Chaffort_Lucas,Unshu,0
Chaffort_Lucas,Unsu,0
Charalambides_Stavros_Alexandros,Anan,0
Charalambides_Stavros_Alexandros,Anan_Dai,0
Charalambides_Stavros_Alexandros,Chatanyara_Kushanku,0
Charalambides_Stavros_Alexandros,Chibana_No_Kushanku,0
Charalambides_Stavros_Alexandros,Enpi,0
Charalambides_Stavros_Alexandros,Gankaku,0
Charalambides_Stavros_Alexandros,Gojushiho_Dai,0
Charalambides_Stavros_Alexandros,Gojushiho_Sho,0
Charalambides_Stavros_Alexandros,Gojushiho__Sho,0
Charalambides_Stavros_Alexandros,Heiku,0
Charalambides_Stavros_Alexandros,Jitte,0
Charalambides_Stavros_Alexandros,Kanku_Dai,0
Charalambides_Stavros_Alexandros,Kanku_Sho,0
Charalambides_Stavros_Alexandros,Kishimoto_No_Kushanku,0
Charalambides_Stavros_Alexandros,Kousoukun_Dai,0
Charalambides_Stavros_Alexandros,Kousoukun_Sho,0
Charalambides_Stavros_Alexandros,Kururunfa,0
Charalambides_Stavros_Alexandros,Kusanku,0
Charalambides_Stavros_Alexandros,Kyan_No_Chinto,0
Charalambides_Stavros_Alexandros,Matsumura_Bassai,0
Charalambides_Stavros_Alexandros,Nijushiho,0
Charalambides_Stavros_Alexandros,Nipaipo,0
Charalambides_Stavros_Alexandros,Ohan,0
Charalambides_Stavros_Alexandros,Ohan ,0
Charalambides_Stavros_Alexandros,Ohan_Dai,0
Charalambides_Stavros_Alexandros,Oyadomari_No_Passai,0
Charalambides_Stavros_Alexandros,Pachu,0
Charalambides_Stavros_Alexandros,Paiku,0
Charalambides_Stavros_Alexandros,Papuren,1
Charalambides_Stavros_Alexandros,Sansai,0
Charalambides_Stavros_Alexandros,Seipai,0
Charalambides_Stavros_Alexandros,Seisan,0
Charalambides_Stavros_Alexandros,Shisochin,0
Charalambides_Stavros_Alexandros,Sochin,0
Charalambides_Stavros_Alexandros,Suparinpei,0
Charalambides_Stavros_Alexandros,Tomari_Bassai,0
Charalambides_Stavros_Alexandros,Unshu,0
Charalambides_Stavros_Alexandros,Unsu,0
Chianchi_Martina,Anan,0
Chianchi_Martina,Anan_Dai,0
Chianchi_Martina,Chatanyara_Kushanku,0
Chianchi_Martina,Chibana_No_Kushanku,0
Chianchi_Martina,Enpi,0
Chianchi_Martina,Gankaku,0
Chianchi_Martina,Gojushiho_Dai,0
Chianchi_Martina,Gojushiho_Sho,0
Chianchi_Martina,Gojushiho__Sho,0
Chianchi_Martina,Heiku,0
Chianchi_Martina,Jitte,0
Chianchi_Martina,Kanku_Dai,0
Chianchi_Martina,Kanku_Sho,0
Chianchi_Martina,Kishimoto_No_Kushanku,0
Chianchi_Martina,Kousoukun_Dai,0
Chianchi_Martina,Kousoukun_Sho,0
Chianchi_Martina,Kururunfa,0
Chianchi_Martina,Kusanku,0
Chianchi_Martina,Kyan_No_Chinto,0
Chianchi_Martina,Matsumura_Bassai,0
Chianchi_Martina,Nijushiho,0
Chianchi_Martina,Nipaipo,0
Chianchi_Martina,Ohan,0
Chianchi_Martina,Ohan ,0
Chianchi_Martina,Ohan_Dai,0
Chianchi_Martina,Oyadomari_No_Passai,0
Chianchi_Martina,Pachu,0
Chianchi_Martina,Paiku,0
Chianchi_Martina,Papuren,0
Chianchi_Martina,Sansai,0
Chianchi_Martina,Seipai,0
Chianchi_Martina,Seisan,0
Chianchi_Martina,Shisochin,0
Chianchi_Martina,Sochin,0
Chianchi_Martina,Suparinpei,0
Chianchi_Martina,Tomari_Bassai,0
Chianchi_Martina,Unshu,0
Chianchi_Martina,Unsu,0
Chinen_Rey,Anan,0
Chinen_Rey,Anan_Dai,1
Chinen_Rey,Chatanyara_Kushanku,2
Chinen_Rey,Chibana_No_Kushanku,0
Chinen_Rey,Enpi,0
Chinen_Rey,Gankaku,0
Chinen_Rey,Gojushiho_Dai,0
Chinen_Rey,Gojushiho_Sho,0
Chinen_Rey,Gojushiho__Sho,0
Chinen_Rey,Heiku,0
Chinen_Rey,Jitte,0
Chinen_Rey,Kanku_Dai,0
Chinen_Rey,Kanku_Sho,0
Chinen_Rey,Kishimoto_No_Kushanku,0
Chinen_Rey,Kousoukun_Dai,0
Chinen_Rey,Kousoukun_Sho,0
Chinen_Rey,Kururunfa,1
Chinen_Rey,Kusanku,0
Chinen_Rey,Kyan_No_Chinto,0
Chinen_Rey,Matsumura_Bassai,0
Chinen_Rey,Nijushiho,0
Chinen_Rey,Nipaipo,0
Chinen_Rey,Ohan,0
Chinen_Rey,Ohan ,0
Chinen_Rey,Ohan_Dai,1
Chinen_Rey,Oyadomari_No_Passai,0
Chinen_Rey,Pachu,0
Chinen_Rey,Paiku,0
Chinen_Rey,Papuren,1
Chinen_Rey,Sansai,0
Chinen_Rey,Seipai,0
Chinen_Rey,Seisan,0
Chinen_Rey,Shisochin,0
Chinen_Rey,Sochin,0
Chinen_Rey,Suparinpei,4
Chinen_Rey,Tomari_Bassai,0
Chinen_Rey,Unshu,0
Chinen_Rey,Unsu,0
Clow_Amelia,Anan,0
Clow_Amelia,Anan_Dai,0
Clow_Amelia,Chatanyara_Kushanku,0
Clow_Amelia,Chibana_No_Kushanku,0
Clow_Amelia,Enpi,0
Clow_Amelia,Gankaku,0
Clow_Amelia,Gojushiho_Dai,0
Clow_Amelia,Gojushiho_Sho,0
Clow_Amelia,Gojushiho__Sho,0
Clow_Amelia,Heiku,0
Clow_Amelia,Jitte,0
Clow_Amelia,Kanku_Dai,0
Clow_Amelia,Kanku_Sho,0
Clow_Amelia,Kishimoto_No_Kushanku,0
Clow_Amelia,Kousoukun_Dai,0
Clow_Amelia,Kousoukun_Sho,0
Clow_Amelia,Kururunfa,0
Clow_Amelia,Kusanku,0
Clow_Amelia,Kyan_No_Chinto,0
Clow_Amelia,Matsumura_Bassai,0
Clow_Amelia,Nijushiho,0
Clow_Amelia,Nipaipo,0
Clow_Amelia,Ohan,0
Clow_Amelia,Ohan ,0
Clow_Amelia,Ohan_Dai,0
Clow_Amelia,Oyadomari_No_Passai,0
Clow_Amelia,Pachu,0
Clow_Amelia,Paiku,0
Clow_Amelia,Papuren,0
Clow_Amelia,Sansai,0
Clow_Amelia,Seipai,0
Clow_Amelia,Seisan,0
Clow_Amelia,Shisochin,0
Clow_Amelia,Sochin,0
Clow_Amelia,Suparinpei,0
Clow_Amelia,Tomari_Bassai,0
Clow_Amelia,Unshu,0
Clow_Amelia,Unsu,0
Codes_Julien,Anan,0
Codes_Julien,Anan_Dai,0
Codes_Julien,Chatanyara_Kushanku,0
Codes_Julien,Chibana_No_Kushanku,0
Codes_Julien,Enpi,0
Codes_Julien,Gankaku,0
Codes_Julien,Gojushiho_Dai,0
Codes_Julien,Gojushiho_Sho,0
Codes_Julien,Gojushiho__Sho,0
Codes_Julien,Heiku,0
Codes_Julien,Jitte,0
Codes_Julien,Kanku_Dai,0
Codes_Julien,Kanku_Sho,0
Codes_Julien,Kishimoto_No_Kushanku,0
Codes_Julien,Kousoukun_Dai,0
Codes_Julien,Kousoukun_Sho,0
Codes_Julien,Kururunfa,0
Codes_Julien,Kusanku,0
Codes_Julien,Kyan_No_Chinto,0
Codes_Julien,Matsumura_Bassai,0
Codes_Julien,Nijushiho,0
Codes_Julien,Nipaipo,0
Codes_Julien,Ohan,0
Codes_Julien,Ohan ,0
Codes_Julien,Ohan_Dai,0
Codes_Julien,Oyadomari_No_Passai,0
Codes_Julien,Pachu,0
Codes_Julien,Paiku,0
Codes_Julien,Papuren,0
Codes_Julien,Sansai,0
Codes_Julien,Seipai,0
Codes_Julien,Seisan,0
Codes_Julien,Shisochin,0
Codes_Julien,Sochin,0
Codes_Julien,Suparinpei,0
Codes_Julien,Tomari_Bassai,0
Codes_Julien,Unshu,0
Codes_Julien,Unsu,0
Colak_Keyda_Nur,Anan,2
Colak_Keyda_Nur,Anan_Dai,0
Colak_Keyda_Nur,Chatanyara_Kushanku,0
Colak_Keyda_Nur,Chibana_No_Kushanku,0
Colak_Keyda_Nur,Enpi,0
Colak_Keyda_Nur,Gankaku,0
Colak_Keyda_Nur,Gojushiho_Dai,0
Colak_Keyda_Nur,Gojushiho_Sho,0
Colak_Keyda_Nur,Gojushiho__Sho,0
Colak_Keyda_Nur,Heiku,0
Colak_Keyda_Nur,Jitte,0
Colak_Keyda_Nur,Kanku_Dai,0
Colak_Keyda_Nur,Kanku_Sho,0
Colak_Keyda_Nur,Kishimoto_No_Kushanku,0
Colak_Keyda_Nur,Kousoukun_Dai,0
Colak_Keyda_Nur,Kousoukun_Sho,0
Colak_Keyda_Nur,Kururunfa,3
Colak_Keyda_Nur,Kusanku,0
Colak_Keyda_Nur,Kyan_No_Chinto,0
Colak_Keyda_Nur,Matsumura_Bassai,0
Colak_Keyda_Nur,Nijushiho,0
Colak_Keyda_Nur,Nipaipo,0
Colak_Keyda_Nur,Ohan,0
Colak_Keyda_Nur,Ohan ,0
Colak_Keyda_Nur,Ohan_Dai,0
Colak_Keyda_Nur,Oyadomari_No_Passai,0
Colak_Keyda_Nur,Pachu,0
Colak_Keyda_Nur,Paiku,0
Colak_Keyda_Nur,Papuren,0
Colak_Keyda_Nur,Sansai,0
Colak_Keyda_Nur,Seipai,0
Colak_Keyda_Nur,Seisan,0
Colak_Keyda_Nur,Shisochin,0
Colak_Keyda_Nur,Sochin,0
Colak_Keyda_Nur,Suparinpei,0
Colak_Keyda_Nur,Tomari_Bassai,0
Colak_Keyda_Nur,Unshu,0
Colak_Keyda_Nur,Unsu,0
Comanescu_Petru,Anan,0
Comanescu_Petru,Anan_Dai,0
Comanescu_Petru,Chatanyara_Kushanku,0
Comanescu_Petru,Chibana_No_Kushanku,0
Comanescu_Petru,Enpi,0
Comanescu_Petru,Gankaku,0
Comanescu_Petru,Gojushiho_Dai,0
Comanescu_Petru,Gojushiho_Sho,0
Comanescu_Petru,Gojushiho__Sho,0
Comanescu_Petru,Heiku,0
Comanescu_Petru,Jitte,0
Comanescu_Petru,Kanku_Dai,0
Comanescu_Petru,Kanku_Sho,1
Comanescu_Petru,Kishimoto_No_Kushanku,0
Comanescu_Petru,Kousoukun_Dai,0
Comanescu_Petru,Kousoukun_Sho,0
Comanescu_Petru,Kururunfa,0
Comanescu_Petru,Kusanku,0
Comanescu_Petru,Kyan_No_Chinto,0
Comanescu_Petru,Matsumura_Bassai,0
Comanescu_Petru,Nijushiho,0
Comanescu_Petru,Nipaipo,0
Comanescu_Petru,Ohan,0
Comanescu_Petru,Ohan ,0
Comanescu_Petru,Ohan_Dai,0
Comanescu_Petru,Oyadomari_No_Passai,0
Comanescu_Petru,Pachu,0
Comanescu_Petru,Paiku,0
Comanescu_Petru,Papuren,0
Comanescu_Petru,Sansai,0
Comanescu_Petru,Seipai,0
Comanescu_Petru,Seisan,0
Comanescu_Petru,Shisochin,0
Comanescu_Petru,Sochin,0
Comanescu_Petru,Suparinpei,0
Comanescu_Petru,Tomari_Bassai,0
Comanescu_Petru,Unshu,0
Comanescu_Petru,Unsu,0
Cosci_Giuseppe,Anan,0
Cosci_Giuseppe,Anan_Dai,0
Cosci_Giuseppe,Chatanyara_Kushanku,0
Cosci_Giuseppe,Chibana_No_Kushanku,0
Cosci_Giuseppe,Enpi,0
Cosci_Giuseppe,Gankaku,0
Cosci_Giuseppe,Gojushiho_Dai,0
Cosci_Giuseppe,Gojushiho_Sho,0
Cosci_Giuseppe,Gojushiho__Sho,0
Cosci_Giuseppe,Heiku,0
Cosci_Giuseppe,Jitte,0
Cosci_Giuseppe,Kanku_Dai,0
Cosci_Giuseppe,Kanku_Sho,0
Cosci_Giuseppe,Kishimoto_No_Kushanku,0
Cosci_Giuseppe,Kousoukun_Dai,0
Cosci_Giuseppe,Kousoukun_Sho,0
Cosci_Giuseppe,Kururunfa,0
Cosci_Giuseppe,Kusanku,0
Cosci_Giuseppe,Kyan_No_Chinto,0
Cosci_Giuseppe,Matsumura_Bassai,0
Cosci_Giuseppe,Nijushiho,0
Cosci_Giuseppe,Nipaipo,0
Cosci_Giuseppe,Ohan,0
Cosci_Giuseppe,Ohan ,0
Cosci_Giuseppe,Ohan_Dai,0
Cosci_Giuseppe,Oyadomari_No_Passai,0
Cosci_Giuseppe,Pachu,0
Cosci_Giuseppe,Paiku,0
Cosci_Giuseppe,Papuren,1
Cosci_Giuseppe,Sansai,0
Cosci_Giuseppe,Seipai,0
Cosci_Giuseppe,Seisan,0
Cosci_Giuseppe,Shisochin,0
Cosci_Giuseppe,Sochin,0
Cosci_Giuseppe,Suparinpei,0
Cosci_Giuseppe,Tomari_Bassai,0
Cosci_Giuseppe,Unshu,0
Cosci_Giuseppe,Unsu,0
Costa_Diogo,Anan,0
Costa_Diogo,Anan_Dai,0
Costa_Diogo,Chatanyara_Kushanku,0
Costa_Diogo,Chibana_No_Kushanku,0
Costa_Diogo,Enpi,0
Costa_Diogo,Gankaku,0
Costa_Diogo,Gojushiho_Dai,0
Costa_Diogo,Gojushiho_Sho,0
Costa_Diogo,Gojushiho__Sho,0
Costa_Diogo,Heiku,0
Costa_Diogo,Jitte,0
Costa_Diogo,Kanku_Dai,0
Costa_Diogo,Kanku_Sho,0
Costa_Diogo,Kishimoto_No_Kushanku,0
Costa_Diogo,Kousoukun_Dai,0
Costa_Diogo,Kousoukun_Sho,0
Costa_Diogo,Kururunfa,0
Costa_Diogo,Kusanku,0
Costa_Diogo,Kyan_No_Chinto,0
Costa_Diogo,Matsumura_Bassai,0
Costa_Diogo,Nijushiho,0
Costa_Diogo,Nipaipo,0
Costa_Diogo,Ohan,1
Costa_Diogo,Ohan ,0
Costa_Diogo,Ohan_Dai,0
Costa_Diogo,Oyadomari_No_Passai,0
Costa_Diogo,Pachu,0
Costa_Diogo,Paiku,0
Costa_Diogo,Papuren,0
Costa_Diogo,Sansai,0
Costa_Diogo,Seipai,0
Costa_Diogo,Seisan,0
Costa_Diogo,Shisochin,0
Costa_Diogo,Sochin,0
Costa_Diogo,Suparinpei,0
Costa_Diogo,Tomari_Bassai,0
Costa_Diogo,Unshu,0
Costa_Diogo,Unsu,0
Crowther_Nathan,Anan,0
Crowther_Nathan,Anan_Dai,0
Crowther_Nathan,Chatanyara_Kushanku,0
Crowther_Nathan,Chibana_No_Kushanku,0
Crowther_Nathan,Enpi,0
Crowther_Nathan,Gankaku,0
Crowther_Nathan,Gojushiho_Dai,0
Crowther_Nathan,Gojushiho_Sho,0
Crowther_Nathan,Gojushiho__Sho,0
Crowther_Nathan,Heiku,0
Crowther_Nathan,Jitte,0
Crowther_Nathan,Kanku_Dai,0
Crowther_Nathan,Kanku_Sho,0
Crowther_Nathan,Kishimoto_No_Kushanku,0
Crowther_Nathan,Kousoukun_Dai,0
Crowther_Nathan,Kousoukun_Sho,0
Crowther_Nathan,Kururunfa,0
Crowther_Nathan,Kusanku,0
Crowther_Nathan,Kyan_No_Chinto,0
Crowther_Nathan,Matsumura_Bassai,0
Crowther_Nathan,Nijushiho,0
Crowther_Nathan,Nipaipo,0
Crowther_Nathan,Ohan,0
Crowther_Nathan,Ohan ,0
Crowther_Nathan,Ohan_Dai,0
Crowther_Nathan,Oyadomari_No_Passai,0
Crowther_Nathan,Pachu,0
Crowther_Nathan,Paiku,0
Crowther_Nathan,Papuren,0
Crowther_Nathan,Sansai,0
Crowther_Nathan,Seipai,0
Crowther_Nathan,Seisan,0
Crowther_Nathan,Shisochin,0
Crowther_Nathan,Sochin,0
Crowther_Nathan,Suparinpei,0
Crowther_Nathan,Tomari_Bassai,0
Crowther_Nathan,Unshu,0
Crowther_Nathan,Unsu,0
Cruz_Ana,Anan,0
Cruz_Ana,Anan_Dai,0
Cruz_Ana,Chatanyara_Kushanku,0
Cruz_Ana,Chibana_No_Kushanku,0
Cruz_Ana,Enpi,0
Cruz_Ana,Gankaku,0
Cruz_Ana,Gojushiho_Dai,0
Cruz_Ana,Gojushiho_Sho,0
Cruz_Ana,Gojushiho__Sho,0
Cruz_Ana,Heiku,0
Cruz_Ana,Jitte,0
Cruz_Ana,Kanku_Dai,0
Cruz_Ana,Kanku_Sho,0
Cruz_Ana,Kishimoto_No_Kushanku,0
Cruz_Ana,Kousoukun_Dai,0
Cruz_Ana,Kousoukun_Sho,0
Cruz_Ana,Kururunfa,2
Cruz_Ana,Kusanku,0
Cruz_Ana,Kyan_No_Chinto,0
Cruz_Ana,Matsumura_Bassai,0
Cruz_Ana,Nijushiho,0
Cruz_Ana,Nipaipo,0
Cruz_Ana,Ohan,0
Cruz_Ana,Ohan ,0
Cruz_Ana,Ohan_Dai,1
Cruz_Ana,Oyadomari_No_Passai,0
Cruz_Ana,Pachu,0
Cruz_Ana,Paiku,0
Cruz_Ana,Papuren,1
Cruz_Ana,Sansai,0
Cruz_Ana,Seipai,0
Cruz_Ana,Seisan,0
Cruz_Ana,Shisochin,0
Cruz_Ana,Sochin,0
Cruz_Ana,Suparinpei,0
Cruz_Ana,Tomari_Bassai,0
Cruz_Ana,Unshu,0
Cruz_Ana,Unsu,0
Da_Rocha_Ferreira_Jessica_Adreina,Anan,0
Da_Rocha_Ferreira_Jessica_Adreina,Anan_Dai,0
Da_Rocha_Ferreira_Jessica_Adreina,Chatanyara_Kushanku,0
Da_Rocha_Ferreira_Jessica_Adreina,Chibana_No_Kushanku,0
Da_Rocha_Ferreira_Jessica_Adreina,Enpi,0
Da_Rocha_Ferreira_Jessica_Adreina,Gankaku,0
Da_Rocha_Ferreira_Jessica_Adreina,Gojushiho_Dai,0
Da_Rocha_Ferreira_Jessica_Adreina,Gojushiho_Sho,0
Da_Rocha_Ferreira_Jessica_Adreina,Gojushiho__Sho,0
Da_Rocha_Ferreira_Jessica_Adreina,Heiku,0
Da_Rocha_Ferreira_Jessica_Adreina,Jitte,0
Da_Rocha_Ferreira_Jessica_Adreina,Kanku_Dai,0
Da_Rocha_Ferreira_Jessica_Adreina,Kanku_Sho,0
Da_Rocha_Ferreira_Jessica_Adreina,Kishimoto_No_Kushanku,0
Da_Rocha_Ferreira_Jessica_Adreina,Kousoukun_Dai,0
Da_Rocha_Ferreira_Jessica_Adreina,Kousoukun_Sho,0
Da_Rocha_Ferreira_Jessica_Adreina,Kururunfa,0
Da_Rocha_Ferreira_Jessica_Adreina,Kusanku,0
Da_Rocha_Ferreira_Jessica_Adreina,Kyan_No_Chinto,0
Da_Rocha_Ferreira_Jessica_Adreina,Matsumura_Bassai,0
Da_Rocha_Ferreira_Jessica_Adreina,Nijushiho,0
Da_Rocha_Ferreira_Jessica_Adreina,Nipaipo,0
Da_Rocha_Ferreira_Jessica_Adreina,Ohan,0
Da_Rocha_Ferreira_Jessica_Adreina,Ohan ,0
Da_Rocha_Ferreira_Jessica_Adreina,Ohan_Dai,0
Da_Rocha_Ferreira_Jessica_Adreina,Oyadomari_No_Passai,0
Da_Rocha_Ferreira_Jessica_Adreina,Pachu,0
Da_Rocha_Ferreira_Jessica_Adreina,Paiku,0
Da_Rocha_Ferreira_Jessica_Adreina,Papuren,0
Da_Rocha_Ferreira_Jessica_Adreina,Sansai,0
Da_Rocha_Ferreira_Jessica_Adreina,Seipai,0
Da_Rocha_Ferreira_Jessica_Adreina,Seisan,0
Da_Rocha_Ferreira_Jessica_Adreina,Shisochin,0
Da_Rocha_Ferreira_Jessica_Adreina,Sochin,0
Da_Rocha_Ferreira_Jessica_Adreina,Suparinpei,0
Da_Rocha_Ferreira_Jessica_Adreina,Tomari_Bassai,0
Da_Rocha_Ferreira_Jessica_Adreina,Unshu,0
Da_Rocha_Ferreira_Jessica_Adreina,Unsu,0
Dagnino_Serena,Anan,0
Dagnino_Serena,Anan_Dai,0
Dagnino_Serena,Chatanyara_Kushanku,0
Dagnino_Serena,Chibana_No_Kushanku,0
Dagnino_Serena,Enpi,0
Dagnino_Serena,Gankaku,0
Dagnino_Serena,Gojushiho_Dai,0
Dagnino_Serena,Gojushiho_Sho,0
Dagnino_Serena,Gojushiho__Sho,0
Dagnino_Serena,Heiku,0
Dagnino_Serena,Jitte,0
Dagnino_Serena,Kanku_Dai,0
Dagnino_Serena,Kanku_Sho,0
Dagnino_Serena,Kishimoto_No_Kushanku,0
Dagnino_Serena,Kousoukun_Dai,0
Dagnino_Serena,Kousoukun_Sho,0
Dagnino_Serena,Kururunfa,1
Dagnino_Serena,Kusanku,0
Dagnino_Serena,Kyan_No_Chinto,0
Dagnino_Serena,Matsumura_Bassai,0
Dagnino_Serena,Nijushiho,0
Dagnino_Serena,Nipaipo,0
Dagnino_Serena,Ohan,0
Dagnino_Serena,Ohan ,0
Dagnino_Serena,Ohan_Dai,0
Dagnino_Serena,Oyadomari_No_Passai,0
Dagnino_Serena,Pachu,0
Dagnino_Serena,Paiku,0
Dagnino_Serena,Papuren,0
Dagnino_Serena,Sansai,0
Dagnino_Serena,Seipai,0
Dagnino_Serena,Seisan,0
Dagnino_Serena,Shisochin,0
Dagnino_Serena,Sochin,0
Dagnino_Serena,Suparinpei,0
Dagnino_Serena,Tomari_Bassai,0
Dagnino_Serena,Unshu,0
Dagnino_Serena,Unsu,0
De_Gregorio_Gabriella,Anan,0
De_Gregorio_Gabriella,Anan_Dai,0
De_Gregorio_Gabriella,Chatanyara_Kushanku,0
De_Gregorio_Gabriella,Chibana_No_Kushanku,0
De_Gregorio_Gabriella,Enpi,0
De_Gregorio_Gabriella,Gankaku,0
De_Gregorio_Gabriella,Gojushiho_Dai,0
De_Gregorio_Gabriella,Gojushiho_Sho,0
De_Gregorio_Gabriella,Gojushiho__Sho,0
De_Gregorio_Gabriella,Heiku,0
De_Gregorio_Gabriella,Jitte,0
De_Gregorio_Gabriella,Kanku_Dai,0
De_Gregorio_Gabriella,Kanku_Sho,0
De_Gregorio_Gabriella,Kishimoto_No_Kushanku,0
De_Gregorio_Gabriella,Kousoukun_Dai,0
De_Gregorio_Gabriella,Kousoukun_Sho,0
De_Gregorio_Gabriella,Kururunfa,0
De_Gregorio_Gabriella,Kusanku,0
De_Gregorio_Gabriella,Kyan_No_Chinto,0
De_Gregorio_Gabriella,Matsumura_Bassai,0
De_Gregorio_Gabriella,Nijushiho,0
De_Gregorio_Gabriella,Nipaipo,0
De_Gregorio_Gabriella,Ohan,0
De_Gregorio_Gabriella,Ohan ,0
De_Gregorio_Gabriella,Ohan_Dai,0
De_Gregorio_Gabriella,Oyadomari_No_Passai,0
De_Gregorio_Gabriella,Pachu,0
De_Gregorio_Gabriella,Paiku,0
De_Gregorio_Gabriella,Papuren,0
De_Gregorio_Gabriella,Sansai,0
De_Gregorio_Gabriella,Seipai,0
De_Gregorio_Gabriella,Seisan,0
De_Gregorio_Gabriella,Shisochin,0
De_Gregorio_Gabriella,Sochin,0
De_Gregorio_Gabriella,Suparinpei,0
De_Gregorio_Gabriella,Tomari_Bassai,0
De_Gregorio_Gabriella,Unshu,0
De_Gregorio_Gabriella,Unsu,0
Del_Valle_Catala_Francesco,Anan,0
Del_Valle_Catala_Francesco,Anan_Dai,0
Del_Valle_Catala_Francesco,Chatanyara_Kushanku,0
Del_Valle_Catala_Francesco,Chibana_No_Kushanku,0
Del_Valle_Catala_Francesco,Enpi,0
Del_Valle_Catala_Francesco,Gankaku,0
Del_Valle_Catala_Francesco,Gojushiho_Dai,0
Del_Valle_Catala_Francesco,Gojushiho_Sho,0
Del_Valle_Catala_Francesco,Gojushiho__Sho,0
Del_Valle_Catala_Francesco,Heiku,0
Del_Valle_Catala_Francesco,Jitte,0
Del_Valle_Catala_Francesco,Kanku_Dai,0
Del_Valle_Catala_Francesco,Kanku_Sho,0
Del_Valle_Catala_Francesco,Kishimoto_No_Kushanku,0
Del_Valle_Catala_Francesco,Kousoukun_Dai,0
Del_Valle_Catala_Francesco,Kousoukun_Sho,0
Del_Valle_Catala_Francesco,Kururunfa,0
Del_Valle_Catala_Francesco,Kusanku,0
Del_Valle_Catala_Francesco,Kyan_No_Chinto,0
Del_Valle_Catala_Francesco,Matsumura_Bassai,0
Del_Valle_Catala_Francesco,Nijushiho,0
Del_Valle_Catala_Francesco,Nipaipo,0
Del_Valle_Catala_Francesco,Ohan,0
Del_Valle_Catala_Francesco,Ohan ,0
Del_Valle_Catala_Francesco,Ohan_Dai,0
Del_Valle_Catala_Francesco,Oyadomari_No_Passai,0
Del_Valle_Catala_Francesco,Pachu,0
Del_Valle_Catala_Francesco,Paiku,0
Del_Valle_Catala_Francesco,Papuren,1
Del_Valle_Catala_Francesco,Sansai,0
Del_Valle_Catala_Francesco,Seipai,0
Del_Valle_Catala_Francesco,Seisan,0
Del_Valle_Catala_Francesco,Shisochin,0
Del_Valle_Catala_Francesco,Sochin,0
Del_Valle_Catala_Francesco,Suparinpei,1
Del_Valle_Catala_Francesco,Tomari_Bassai,0
