Nom;Sexe;Age;Nation;Continent;Ranking;Kata;Style;Note;N_Tour;Competition;Region_monde;Ceinture;Victoire;Type_Compet
Hypolito_Naomi;F;30;BRA;South_Am;116;Gojushiho_Dai;Shotokan;36,9;T1;SA_Athens;South_EUR;B;False;SA
Borovcanin_Isidora;F;23;BOS;Europe;128;Gojushiho_Sho;Shotokan;36,9;T1;SA_Athens;South_EUR;R;False;SA
Tagliafierro_Chiara;F;19;ITA;Europe;123;Anan_Dai;Shito;37,4;T1;SA_Athens;South_EUR;B;True;SA
Yilmaz_Ayse;F;22;TUR;Europe;157;Anan_Dai;Shito;39;T2;SA_Athens;South_EUR;R;True;SA
Wahjudi_Soraya;F;26;NED;Europe;94;Papuren;Shito;37,8;T2;SA_Athens;South_EUR;B;False;SA
Tagliafierro_Chiara;F;19;ITA;Europe;123;Chatanyara_Kushanku;Shito;37,6;T2;SA_Athens;South_EUR;R;False;SA
Wong_Sze_Man;F;31;HKG;Est_Asia;24;Kururunfa;Shito;39,1;T2;SA_Athens;South_EUR;B;True;SA
Yilmaz_Ayse;F;22;TUR;Europe;157;Papuren;Shito;39;T3;SA_Athens;South_EUR;R;True;SA
Wong_Sze_Man;F;31;HKG;Est_Asia;24;Chibana_No_Kushanku;Shito;38,8;T3;SA_Athens;South_EUR;B;False;SA
Manca_Chiara;F;20;BEL;Europe;19;Papuren;Shito;40,2;PW1;SA_Athens;South_EUR;R;False;SA
Garcia_Lozano_Paola;F;18;ESP;Europe;10;Suparinpei;Shito;41,3;PW1;SA_Athens;South_EUR;B;True;SA
Feracci_Alexandra;F;31;FRA;Europe;42;Kishimoto_No_Kushanku;Shito;40,1;PW1;SA_Athens;South_EUR;R;False;SA
Roy_Rubio_Raquel;F;26;ESP;Europe;31;Papuren;Shito;41,7;PW1;SA_Athens;South_EUR;B;True;SA
Marchetti_Giulia;F;20;ITA;Europe;126;Chibana_No_Kushanku;Shito;38;PW1;SA_Athens;South_EUR;R;False;SA
Alcaraz_Carrion_Irene_Yao;F;21;ESP;Europe;47;Anan_Dai;Shito;39,1;PW1;SA_Athens;South_EUR;B;True;SA
Mishima_Kiri;F;23;JPN;Est_Asia;2;Chibana_No_Kushanku;Shito;42,2;PW1;SA_Athens;South_EUR;R;True;SA
Casale_Carol;F;25;ITA;Europe;18;Papuren;Shito;40,4;PW1;SA_Athens;South_EUR;B;False;SA
Siebert_Rita;F;19;GER;Europe;71;Suparinpei;Shito;39,1;PW1;SA_Athens;South_EUR;R;False;SA
Fernandes_Natasha;F;21;POR;Europe;49;Papuren;Shito;40,4;PW1;SA_Athens;South_EUR;B;True;SA
Turemen_Damla_Su;F;20;TUR;Europe;46;Gojushiho_Dai;Shotokan;41,1;PW1;SA_Athens;South_EUR;R;False;SA
Kitaguchi_Kao;F;20;JPN;Est_Asia;22;Papuren;Shito;41,3;PW1;SA_Athens;South_EUR;B;True;SA
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chatanyara_Kushanku;Shito;40,9;PW1;SA_Athens;South_EUR;R;True;SA
Colak_Keyda_Nur;F;22;TUR;Europe;28;Suparinpei;Shito;39,7;PW1;SA_Athens;South_EUR;B;False;SA
Lopez_Pintado_Maria;F;27;ESP;Europe;37;Anan_Dai;Shito;39,1;PW1;SA_Athens;South_EUR;R;True;SA
Yilmaz_Ayse;F;22;TUR;Europe;157;Suparinpei;Shito;38,2;PW1;SA_Athens;South_EUR;B;False;SA
Garcia_Lozano_Paola;F;18;ESP;Europe;10;Papuren;Shito;39,9;PW2;SA_Athens;South_EUR;R;False;SA
Roy_Rubio_Raquel;F;26;ESP;Europe;31;Chatanyara_Kushanku;Shito;40,1;PW2;SA_Athens;South_EUR;B;True;SA
Alcaraz_Carrion_Irene_Yao;F;21;ESP;Europe;47;Chatanyara_Kushanku;Shito;38,9;PW2;SA_Athens;South_EUR;R;False;SA
Mishima_Kiri;F;23;JPN;Est_Asia;2;Suparinpei;Shito;42,2;PW2;SA_Athens;South_EUR;B;True;SA
Fernandes_Natasha;F;21;POR;Europe;49;Chibana_No_Kushanku;Shito;39,5;PW2;SA_Athens;South_EUR;R;False;SA
Kitaguchi_Kao;F;20;JPN;Est_Asia;22;Chatanyara_Kushanku;Shito;42;PW2;SA_Athens;South_EUR;B;True;SA
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chibana_No_Kushanku;Shito;40,9;PW2;SA_Athens;South_EUR;R;True;SA
Lopez_Pintado_Maria;F;27;ESP;Europe;37;Chatanyara_Kushanku;Shito;40;PW2;SA_Athens;South_EUR;B;False;SA
Roy_Rubio_Raquel;F;26;ESP;Europe;31;Papuren;Shito;41,6;PW3;SA_Athens;South_EUR;R;False;SA
Mishima_Kiri;F;23;JPN;Est_Asia;2;Papuren;Shito;42,2;PW3;SA_Athens;South_EUR;B;True;SA
Kitaguchi_Kao;F;20;JPN;Est_Asia;22;Papuren;Shito;41,1;PW3;SA_Athens;South_EUR;R;True;SA
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chatanyara_Kushanku;Shito;39,8;PW3;SA_Athens;South_EUR;B;False;SA
Mishima_Kiri;F;23;JPN;Est_Asia;2;Suparinpei;Shito;43;Final;SA_Athens;South_EUR;R;True;SA
Kitaguchi_Kao;F;20;JPN;Est_Asia;22;Chatanyara_Kushanku;Shito;40,4;Final;SA_Athens;South_EUR;B;False;SA
Alcaraz_Carrion_Irene_Yao;F;21;ESP;Europe;47;Kishimoto_No_Kushanku;Shito;40;Bronze;SA_Athens;South_EUR;R;False;SA
Roy_Rubio_Raquel;F;26;ESP;Europe;31;Chatanyara_Kushanku;Shito;42,1;Bronze;SA_Athens;South_EUR;B;True;SA
Amato_Carolina;F;24;ITA;Europe;39;Chatanyara_Kushanku;Shito;41,3;Bronze;SA_Athens;South_EUR;R;False;SA
Morales_Ozuna_Gema;F;28;ESP;Europe;32;Chibana_No_Kushanku;Shito;42,4;Bronze;SA_Athens;South_EUR;B;True;SA
Simak_Pal_Daniel;M;19;HUN;Europe;346;Chibana_No_Kushanku;Shito;36,5;T1;SA_Athens;South_EUR;R;False;SA
Tran_William;M;19;SWE;Europe;58;Anan;Shito;38,8;T1;SA_Athens;South_EUR;B;True;SA
Cosci_Giuseppe;M;18;ITA;Europe;288;Papuren;Shito;38,4;T1;SA_Athens;South_EUR;R;True;SA
Membo_Kirils;M;37;LAT;Europe;114;Gojushiho_Sho;Shotokan;37,2;T1;SA_Athens;South_EUR;B;False;SA
Moreira_Silvio;M;26;AND;Europe;103;Kanku_Sho;Shotokan;36,1;T1;SA_Athens;South_EUR;R;False;SA
Tardio_Royo_Mario;M;25;ESP;Europe;189;Gojushiho_Sho;Shotokan;37,3;T1;SA_Athens;South_EUR;B;True;SA
Gannon_David;M;21;IRE;Europe;128;Unsu;Shotokan;36,8;T1;SA_Athens;South_EUR;R;False;SA
Tran_Fabien;M;21;FRA;Europe;142;Gojushiho_Sho;Shotokan;36,9;T1;SA_Athens;South_EUR;B;True;SA
Tran_William;M;19;SWE;Europe;58;Anan_Dai;Shito;39,2;T2;SA_Athens;South_EUR;R;True;SA
Cosci_Giuseppe;M;18;ITA;Europe;288;Anan_Dai;Shito;38,3;T2;SA_Athens;South_EUR;B;False;SA
Tardio_Royo_Mario;M;25;ESP;Europe;189;Gojushiho_Dai;Shotokan;37,7;T2;SA_Athens;South_EUR;R;True;SA
Tran_Fabien;M;21;FRA;Europe;142;Gojushiho_Dai;Shotokan;36,7;T2;SA_Athens;South_EUR;B;False;SA
Tran_William;M;19;SWE;Europe;58;Ohan_Dai;Shito;39;T3;SA_Athens;South_EUR;R;True;SA
Tardio_Royo_Mario;M;25;ESP;Europe;189;Unsu;Shotokan;36,7;T3;SA_Athens;South_EUR;B;False;SA
Hadizadeh_Julian;M;19;GER;Europe;154;Kururunfa;Shito;37,4;T1;SA_Athens;South_EUR;R;False;SA
Petrillo_Daniele;M;25;ITA;Europe;123;Gojushiho_Dai;Shotokan;37,5;T1;SA_Athens;South_EUR;B;True;SA
Traves_Dylan;M;24;ENG;Europe;163;Suparinpei;Shito;35,9;T1;SA_Athens;South_EUR;R;False;SA
Del_Valle_Catala_Francesco;M;28;ESP;Europe;232;Papuren;Shito;37,5;T1;SA_Athens;South_EUR;B;True;SA
Galeotti_Thomas;M;20;ITA;Europe;215;Gojushiho_Dai;Shotokan;37;T1;SA_Athens;South_EUR;R;False;SA
Pires_Neto_Arthur;M;20;POR;Europe;61;Anan;Shito;37,9;T1;SA_Athens;South_EUR;B;True;SA
Tsiakmakis_Fotios;M;18;GRE;Europe;346;Ohan_Dai;Shito;35;T1;SA_Athens;South_EUR;R;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Sochin;Shotokan;38,1;T1;SA_Athens;South_EUR;B;True;SA
Petrillo_Daniele;M;25;ITA;Europe;123;Unsu;Shotokan;37,3;T2;SA_Athens;South_EUR;R;False;SA
Del_Valle_Catala_Francesco;M;28;ESP;Europe;232;Suparinpei;Shito;38,1;T2;SA_Athens;South_EUR;B;True;SA
Pires_Neto_Arthur;M;20;POR;Europe;61;Anan_Dai;Shotokan;38,2;T2;SA_Athens;South_EUR;R;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Gojushiho_Dai;Shotokan;39,3;T2;SA_Athens;South_EUR;B;True;SA
Del_Valle_Catala_Francesco;M;28;ESP;Europe;232;Chibana_No_Kushanku;Shito;38,4;T3;SA_Athens;South_EUR;R;False;SA
Casanova_Guerrero_Cleiver;M;24;VEN;South_Am;18;Unsu;Shotokan;39,9;T3;SA_Athens;South_EUR;B;True;SA
Chaffort_Lucas;M;19;LUX;Europe;163;Kururunfa;Shito;38,2;T1;SA_Athens;South_EUR;R;False;SA
Matuski_Georgi;M;19;BUL;Europe;212;Suparinpei;Shito;38,8;T1;SA_Athens;South_EUR;B;True;SA
Levi_Eldar;M;23;ISR;Europe;245;Gojushiho_Sho;Shotokan;35;T1;SA_Athens;South_EUR;R;False;SA
Gaglio_Andre;M;21;ITA;Europe;206;Anan_Dai;Shito;37,5;T1;SA_Athens;South_EUR;B;True;SA
Rubio_Perez_Ivan;M;21;ESP;Europe;288;Gojushiho_Sho;Shotokan;37,2;T1;SA_Athens;South_EUR;R;False;SA
Berlingerio_Jacopo_Bruno;M;21;ITA;Europe;206;Ohan;Shito;38,9;T1;SA_Athens;South_EUR;B;True;SA
Berger_Jona;M;21;GER;Europe;142;Anan;Shito;37,7;T1;SA_Athens;South_EUR;R;False;SA
Noel_Arthur;M;22;FRA;Europe;94;Gojushiho_Dai;Shotokan;38,9;T1;SA_Athens;South_EUR;B;True;SA
Matuski_Georgi;M;19;BUL;Europe;212;Kururunfa;Shito;39,3;T2;SA_Athens;South_EUR;R;True;SA
Gaglio_Andre;M;21;ITA;Europe;206;Ohan_Dai;Shito;37,5;T2;SA_Athens;South_EUR;B;False;SA
Berlingerio_Jacopo_Bruno;M;21;ITA;Europe;206;Ohan_Dai;Shito;38,2;T2;SA_Athens;South_EUR;R;False;SA
Noel_Arthur;M;22;FRA;Europe;94;Unsu;Shotokan;38,9;T2;SA_Athens;South_EUR;B;True;SA
Matuski_Georgi;M;19;BUL;Europe;212;Chibana_No_Kushanku;Shito;38,5;T3;SA_Athens;South_EUR;R;False;SA
Noel_Arthur;M;22;FRA;Europe;94;Gojushiho_Sho;Shotokan;39,6;T3;SA_Athens;South_EUR;B;True;SA
Sonnema_Rick;M;26;NED;Europe;91;Gojushiho_Sho;Shotokan;37,2;T1;SA_Athens;South_EUR;R;True;SA
Niedziela_Wojciech;M;19;POL;Europe;63;Unsu;Shotokan;36,7;T1;SA_Athens;South_EUR;B;False;SA
Salkic_Almin;M;31;SLO;Europe;227;Gojushiho_Sho;Shotokan;36,8;T1;SA_Athens;South_EUR;R;False;SA
Vu_Anthony;M;18;SWE;Europe;13;Anan;Shito;38,7;T1;SA_Athens;South_EUR;B;True;SA
Grimm_Lukas;M;27;GER;Europe;71;Kururunfa;Shito;37,2;T1;SA_Athens;South_EUR;R;True;SA
Espadas_Herrera_Xavier;M;33;ESP;Europe;461;Kanku_Sho;Shotokan;37,1;T1;SA_Athens;South_EUR;B;False;SA
Li_Chi_Kong;M;23;HKG;Est_Asia;206;Papuren;Shito;37,4;T1;SA_Athens;South_EUR;R;False;SA
Villano_Cristian;M;20;ITA;Europe;79;Gojushiho_Dai;Shotokan;37,8;T1;SA_Athens;South_EUR;B;True;SA
Sonnema_Rick;M;26;NED;Europe;91;Unsu;Shotokan;37,8;T2;SA_Athens;South_EUR;R;False;SA
Vu_Anthony;M;18;SWE;Europe;13;Papuren;Shito;38,5;T2;SA_Athens;South_EUR;B;True;SA
Grimm_Lukas;M;27;GER;Europe;71;Ohan_Dai;Shito;37,7;T2;SA_Athens;South_EUR;R;False;SA
Villano_Cristian;M;20;ITA;Europe;79;Unsu;Shotokan;39;T2;SA_Athens;South_EUR;B;True;SA
Vu_Anthony;M;18;SWE;Europe;13;Anan_Dai;Shito;39,1;T3;SA_Athens;South_EUR;R;True;SA
Villano_Cristian;M;20;ITA;Europe;79;Kanku_Sho;Shotokan;37,8;T3;SA_Athens;South_EUR;B;False;SA
Koursaris_Dimitrios_Christos;M;22;GRE;Europe;288;Unsu;Shotokan;35,9;T1;SA_Athens;South_EUR;R;False;SA
Bardos_Adam;M;20;HUN;Europe;35;Anan;Shito;37,8;T1;SA_Athens;South_EUR;B;True;SA
Cao_Calvo_Pablo;M;22;ESP;Europe;288;Anan_Dai;Shito;37,3;T1;SA_Athens;South_EUR;R;False;SA
Harrison_James;M;21;ENG;Europe;33;Anan;Shito;38,3;T1;SA_Athens;South_EUR;B;True;SA
Arnone_Federico;M;19;ITA;Europe;66;Gojushiho_Sho;Shotokan;39,3;T2;SA_Athens;South_EUR;R;True;SA
Bardos_Adam;M;20;HUN;Europe;35;Anan_Dai;Shito;38,1;T2;SA_Athens;South_EUR;B;False;SA
Harrison_James;M;21;ENG;Europe;33;Suparinpei;Shito;38,5;T2;SA_Athens;South_EUR;R;True;SA
Di_Rubba_Luigi;M;17;ITA;Europe;288;Gojushiho_Sho;Shotokan;38,3;T2;SA_Athens;South_EUR;B;False;SA
Arnone_Federico;M;19;ITA;Europe;66;Unsu;Shotokan;38,8;T3;SA_Athens;South_EUR;R;False;SA
Harrison_James;M;21;ENG;Europe;33;Papuren;Shito;39,1;T3;SA_Athens;South_EUR;B;True;SA
Koestenbaumer_Hannes;M;22;AUS;Europe;271;Anan_Dai;Shito;37,7;T1;SA_Athens;South_EUR;R;False;SA
Masar_Vit;M;21;CZE;Europe;163;Anan;Shito;39,4;T1;SA_Athens;South_EUR;B;True;SA
MorenoDomont_Matias;M;22;SUI;Europe;142;Papuren;Shito;37,3;T1;SA_Athens;South_EUR;R;False;SA
Grazia_Manuel;M;21;ITA;Europe;47;Anan;Shito;38,8;T1;SA_Athens;South_EUR;B;True;SA
Serra_Cristian;M;25;ITA;Europe;75;Unsu;Shotokan;39;T1;SA_Athens;South_EUR;R;True;SA
Andrei_Nedelcu;M;21;ROM;Europe;103;Ohan_Dai;Shito;38,5;T1;SA_Athens;South_EUR;B;False;SA
Elhabashy_Adam;M;17;EGY;North_Africa;461;Gojushiho_Sho;Shotokan;35,9;T1;SA_Athens;South_EUR;R;False;SA
Boskov_Aleksandar;M;18;SER;Europe;227;Unsu;Shotokan;37,4;T1;SA_Athens;South_EUR;B;True;SA
Masar_Vit;M;21;CZE;Europe;163;Ohan_Dai;Shito;38,5;T2;SA_Athens;South_EUR;R;False;SA
Grazia_Manuel;M;21;ITA;Europe;47;Ohan;Shito;39,7;T2;SA_Athens;South_EUR;B;True;SA
Serra_Cristian;M;25;ITA;Europe;75;Sansai;Shotokan;39,5;T2;SA_Athens;South_EUR;R;True;SA
Boskov_Aleksandar;M;18;SER;Europe;227;Suparinpei;Shotokan;36,2;T2;SA_Athens;South_EUR;B;False;SA
Grazia_Manuel;M;21;ITA;Europe;47;Ohan_Dai;Shito;39,8;T3;SA_Athens;South_EUR;R;True;SA
Serra_Cristian;M;25;ITA;Europe;75;Kanku_Sho;Shotokan;39,2;T3;SA_Athens;South_EUR;B;False;SA
Giuliani_Alessio;M;27;ITA;Europe;253;Sochin;Shotokan;37,4;T1;SA_Athens;South_EUR;R;False;SA
Veladzic_Senaid;M;20;BOS;Europe;118;Gojushiho_Dai;Shotokan;38,7;T1;SA_Athens;South_EUR;B;True;SA
Poisson_Hugo;M;20;FRA;Europe;142;Kanku_Sho;Shotokan;38;T1;SA_Athens;South_EUR;R;True;SA
Venes_Afonso;M;25;POR;Europe;215;Gojushiho_Sho;Shotokan;37,8;T1;SA_Athens;South_EUR;B;False;SA
Berner_Laurenz;M;28;GER;Europe;132;Gojushiho_Sho;Shotokan;38,1;T1;SA_Athens;South_EUR;R;True;SA
Ques_Garcia_Miquel;M;20;ESP;Europe;461;Gojushiho_Sho;Shotokan;36,8;T1;SA_Athens;South_EUR;B;False;SA
Veladzic_Senaid;M;20;BOS;Europe;118;Unsu;Shotokan;38,6;T2;SA_Athens;South_EUR;R;False;SA
Poisson_Hugo;M;20;FRA;Europe;142;Gojushiho_Sho;Shotokan;39;T2;SA_Athens;South_EUR;B;True;SA
Berner_Laurenz;M;28;GER;Europe;132;Enpi;Shotokan;37,6;T2;SA_Athens;South_EUR;R;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Anan;Shito;40,3;T2;SA_Athens;South_EUR;B;True;SA
Poisson_Hugo;M;20;FRA;Europe;142;Enpi;Shotokan;38,5;T3;SA_Athens;South_EUR;R;False;SA
Ikeda_Ryusei;M;25;JPN;Est_Asia;6;Anan_Dai;Shito;40,7;T3;SA_Athens;South_EUR;B;True;SA
Piccioni_Edoardo;M;20;ITA;Europe;111;Ohan_Dai;Shito;39,1;T1;SA_Athens;South_EUR;R;True;SA
Hoffman_Molinas_Alexandre_Jordi;M;24;ESP;Europe;86;Kanku_Sho;Shotokan;38;T1;SA_Athens;South_EUR;B;True;SA
Morley_George;M;30;ENG;Europe;288;Gojushiho_Sho;Shotokan;34,4;T1;SA_Athens;South_EUR;R;False;SA
Markesinis_Lamprinos_Marios;M;21;GRE;Europe;107;Gojushiho_Sho;Shotokan;37,7;T1;SA_Athens;South_EUR;B;True;SA
Mathes_Mika;M;21;GRE;Europe;123;Gojushiho_Sho;Shotokan;38,3;T1;SA_Athens;South_EUR;R;True;SA
Tas_Yanis;M;21;FRA;Europe;153;Paiku;Shito;36,6;T1;SA_Athens;South_EUR;B;False;SA
Barta_Roland_Botond;M;23;HUN;Europe;215;Kanku_Sho;Shotokan;37,2;T1;SA_Athens;South_EUR;R;False;SA
Matacchioni_Luigi;M;18;ITA;Europe;96;Gojushiho_Dai;Shotokan;38,9;T1;SA_Athens;South_EUR;B;True;SA
Piccioni_Edoardo;M;20;ITA;Europe;111;Heiku;Shito;40,4;T2;SA_Athens;South_EUR;R;True;SA
Markesinis_Lamprinos_Marios;M;21;GRE;Europe;107;Unsu;Shotokan;38,7;T2;SA_Athens;South_EUR;B;False;SA
Mathes_Mika;M;21;GRE;Europe;123;Sansai;Shotokan;39,1;T2;SA_Athens;South_EUR;R;False;SA
Matacchioni_Luigi;M;18;ITA;Europe;96;Gojushiho_Sho;Shotokan;40,1;T2;SA_Athens;South_EUR;B;True;SA
Piccioni_Edoardo;M;20;ITA;Europe;111;Anan_Dai;Shito;39,6;T3;SA_Athens;South_EUR;R;True;SA
Matacchioni_Luigi;M;18;ITA;Europe;96;Kanku_Sho;Shotokan;39,3;T3;SA_Athens;South_EUR;B;False;SA
Tavares_Christian;M;29;BRA;South_Am;195;Gojushiho_Dai;Shotokan;37,4;T1;SA_Athens;South_EUR;R;False;SA
Binotto_Pietro;M;21;ITA;Europe;101;Gojushiho_Dai;Shotokan;38,8;T1;SA_Athens;South_EUR;B;True;SA
Parra_Ramirez_Mario;M;18;ESP;Europe;253;Gojushiho_Dai;Shotokan;39,6;T1;SA_Athens;South_EUR;R;True;SA
Heijmens_Visser_Daan;M;22;NED;Europe;253;Gojushiho_Sho;Shotokan;37,6;T1;SA_Athens;South_EUR;B;False;SA
Polsinelli_Guido;M;19;ITA;Europe;72;Gojushiho_Sho;Shotokan;40,1;T1;SA_Athens;South_EUR;R;True;SA
Iwaszkiewicz_Piotr;M;19;POL;Europe;276;Kanku_Sho;Shotokan;37,5;T1;SA_Athens;South_EUR;B;False;SA
Binotto_Pietro;M;21;ITA;Europe;101;Gojushiho_Sho;Shotokan;38,4;T2;SA_Athens;South_EUR;R;False;SA
Parra_Ramirez_Mario;M;18;ESP;Europe;253;Gojushiho_Sho;Shotokan;39,3;T2;SA_Athens;South_EUR;B;True;SA
Polsinelli_Guido;M;19;ITA;Europe;72;Unsu;Shotokan;39,1;T2;SA_Athens;South_EUR;R;False;SA
Agostini_Luis;M;22;VEN;Europe;38;Papuren;Shito;39,3;T2;SA_Athens;South_EUR;B;True;SA
Parra_Ramirez_Mario;M;18;ESP;Europe;253;Unsu;Shotokan;40,5;T3;SA_Athens;South_EUR;R;False;SA
Agostini_Luis;M;22;VEN;Europe;38;Suparinpei;Shito;41,5;T3;SA_Athens;South_EUR;B;True;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Anan_Dai;Shito;40,3;T1;SA_Athens;South_EUR;R;True;SA
Mijac_Vladimir;M;24;MON;Europe;55;Gojushiho_Sho;Shotokan;39,9;T1;SA_Athens;South_EUR;B;False;SA
Gallo_Gianluca;M;27;ITA;Europe;49;Enpi;Shotokan;38,5;T1;SA_Athens;South_EUR;R;True;SA
Fernandes_David;M;27;POR;Europe;204;Chatanyara_Kushanku;Shito;36,4;T1;SA_Athens;South_EUR;B;False;SA
Carbonell_Lopez_Jose_Manuel;M;33;ESP;Europe;84;Gojushiho_Dai;Shotokan;39,3;T1;SA_Athens;South_EUR;R;True;SA
Bustamante_Alfredo;M;48;USA;North_Am;425;Anan_Dai;Shito;36,7;T1;SA_Athens;South_EUR;B;False;SA
Mcdade_Chad;M;20;ENG;Europe;206;Anan_Dai;Shito;37,1;T1;SA_Athens;South_EUR;R;False;SA
Panagia_Giuseppe;M;25;ITA;Europe;83;Gojushiho_Sho;Shotokan;38,6;T1;SA_Athens;South_EUR;B;True;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Chatanyara_Kushanku;Shito;41,2;T2;SA_Athens;South_EUR;R;True;SA
Gallo_Gianluca;M;27;ITA;Europe;49;Gojushiho_Sho;Shotokan;39,6;T2;SA_Athens;South_EUR;B;False;SA
Carbonell_Lopez_Jose_Manuel;M;33;ESP;Europe;84;Gojushiho_Sho;Shotokan;39,6;T2;SA_Athens;South_EUR;R;True;SA
Panagia_Giuseppe;M;25;ITA;Europe;83;Kanku_Sho;Shotokan;38,9;T2;SA_Athens;South_EUR;B;False;SA
Machida_Yasuhiro;M;26;JPN;Est_Asia;12;Chibana_No_Kushanku;Shito;41;T3;SA_Athens;South_EUR;R;True;SA
Carbonell_Lopez_Jose_Manuel;M;33;ESP;Europe;84;Sochin;Shotokan;38,5;T3;SA_Athens;South_EUR;B;False;SA
Goda_Lopez_Marcos;M;23;ESP;Europe;245;Suparinpei;Shotokan;38;T1;SA_Athens;South_EUR;R;True;SA
Giovagnoni_Gioele;M;18;ITA;Europe;346;Nipaipo;Shito;37,4;T1;SA_Athens;South_EUR;B;False;SA
Straub_Fabian;M;24;GER;Europe;103;Gojushiho_Sho;Shotokan;39,7;T1;SA_Athens;South_EUR;R;True;SA
Duchaine_Gregoire;M;32;FRA;Europe;346;Suparinpei;Shito;37,8;T1;SA_Athens;South_EUR;B;False;SA
Subota_Uros;M;22;SER;Europe;68;Gojushiho_Dai;Shotokan;40;T1;SA_Athens;South_EUR;R;True;SA
Sekkour_Salah_Eddine;M;28;ALG;North_Africa;206;Gojushiho_Sho;Shotokan;37,5;T1;SA_Athens;South_EUR;B;False;SA
Goda_Lopez_Marcos;M;23;ESP;Europe;245;Gojushiho_Sho;Shotokan;38,7;T2;SA_Athens;South_EUR;R;False;SA
Straub_Fabian;M;24;GER;Europe;103;Gojushiho_Dai;Shotokan;39,9;T2;SA_Athens;South_EUR;B;True;SA
Subota_Uros;M;22;SER;Europe;68;Kanku_Sho;Shotokan;39,3;T2;SA_Athens;South_EUR;R;True;SA
Fedorov_Yaroslav;M;20;UKR;Europe;41;Kururunfa;Shito;39,1;T2;SA_Athens;South_EUR;B;False;SA
Straub_Fabian;M;24;GER;Europe;103;Unsu;Shotokan;39,7;T3;SA_Athens;South_EUR;R;False;SA
Subota_Uros;M;22;SER;Europe;68;Gojushiho_Sho;Shotokan;40;T3;SA_Athens;South_EUR;B;True;SA
Pagot_Alexander;M;27;SWE;Europe;253;Chatanyara_Kushanku;Shito;37,4;T1;SA_Athens;South_EUR;R;False;SA
Beckers_Mitchell;M;26;NED;Europe;77;Ohan_Dai;Shito;38,3;T1;SA_Athens;South_EUR;B;True;SA
Hara_Gabriel;M;21;BRA;South_Am;461;Unsu;Shotokan;36,5;T1;SA_Athens;South_EUR;R;False;SA
Preda_Luca;M;20;ROU;Europe;149;Gojushiho_Sho;Shotokan;37,9;T1;SA_Athens;South_EUR;B;True;SA
Fuscagni_Alex;M;18;ITA;Europe;132;Pachu;Shito;37,3;T1;SA_Athens;South_EUR;R;True;SA
Pattanasakoo_Nawapon;M;28;GER;Europe;206;Gojushiho_Sho;Shotokan;36,7;T1;SA_Athens;South_EUR;B;False;SA
Martinez_Jimenez_Ruben;M;22;ESP;Europe;253;Anan_Dai;Shito;37,1;T1;SA_Athens;South_EUR;R;True;SA
Mischler_Kevin;M;17;SUI;Europe;461;Gojushiho_Dai;Shotokan;35,5;T1;SA_Athens;South_EUR;B;False;SA
Beckers_Mitchell;M;26;NED;Europe;77;Anan_Dai;Shito;38,6;T2;SA_Athens;South_EUR;R;True;SA
Preda_Luca;M;20;ROU;Europe;149;Unsu;Shotokan;37,9;T2;SA_Athens;South_EUR;B;False;SA
Fuscagni_Alex;M;18;ITA;Europe;132;Ohan_Dai;Shito;37,3;T2;SA_Athens;South_EUR;R;False;SA
Martinez_Jimenez_Ruben;M;22;ESP;Europe;253;Ohan_Dai;Shito;38,4;T2;SA_Athens;South_EUR;B;True;SA
Beckers_Mitchell;M;26;NED;Europe;77;Suparinpei;Shito;38,5;T3;SA_Athens;South_EUR;R;True;SA
Martinez_Jimenez_Ruben;M;22;ESP;Europe;253;Chatanyara_Kushanku;Shito;36,9;T3;SA_Athens;South_EUR;B;False;SA
Montarello_Enzo;M;30;FRA;Europe;28;Gojushiho_Sho;Shotokan;38,8;T1;SA_Athens;South_EUR;R;True;SA
Crowther_Nathan;M;23;ENG;Europe;189;Suparinpei;Shito;37,6;T1;SA_Athens;South_EUR;B;False;SA
Costa_Diogo;M;23;POR;Europe;288;Ohan;Shito;38,4;T1;SA_Athens;South_EUR;R;True;SA
Giannoukos_Nikolaos;M;17;GRE;Europe;371;Unsu;Shotokan;35,3;T1;SA_Athens;South_EUR;B;False;SA
Mero_Balint;M;22;HUN;Europe;371;Kanku_Sho;Shotokan;37,1;T1;SA_Athens;South_EUR;R;True;SA
Kowalczyk_Maciej;M;21;POL;Europe;215;Kanku_Sho;Shotokan;37,8;T1;SA_Athens;South_EUR;B;False;SA
Montarello_Enzo;M;30;FRA;Europe;28;Gojushiho_Dai;Shotokan;39,3;T2;SA_Athens;South_EUR;R;True;SA
Costa_Diogo;M;23;POR;Europe;288;Suparinpei;Shito;38;T2;SA_Athens;South_EUR;B;False;SA
Kowalczyk_Maciej;M;21;POL;Europe;215;Unsu;Shotokan;37,9;T2;SA_Athens;South_EUR;R;False;SA
